product_id,title,description,price,discount
6094,Red Max Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,431.96,5
6095,Black Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,433.17,15
6096,Silver Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,822.71,5
6097,Green Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,660.62,5
6098,Blue Elite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,834.05,0
6099,Green Max Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",259.86,25
6100,Gray Active Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,187.96,25
6101,Gray Lite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,892.11,10
6102,Navy Sport Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,716.69,0
6103,White Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,380.02,10
6104,Navy Max Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",156.17,15
6105,Silver Premium Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,158.76,15
6106,Navy Max Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",716.26,25
6107,Silver Sport Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",29.01,15
6108,White Premium Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,892.87,0
6109,Gray Max Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",312.11,30
6110,Pink Pro Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,204.22,10
6111,Green Plus Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,550.69,30
6112,Silver Plus Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,902.99,0
6113,Navy Sport Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,906.07,5
6114,Silver Max Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,420.24,0
6115,Pink Ultra Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,322.37,30
6116,Orange Pro Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,57.99,0
6117,White Max Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,960.88,0
6118,Gray Ultra Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,131.37,0
6119,Silver Ultra Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",569.48,20
6120,Red Elite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,452.4,10
6121,Pink Sport Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,304.81,20
6122,Pink Active Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,669.16,0
6123,Gray Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,794.56,0
6124,Green Elite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",514.96,10
6125,Green Plus Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,536.61,25
6126,Pink Lite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",400.22,10
6127,Black Lite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",572.47,15
6128,Black Premium Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,179.4,30
6129,Blue Max Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",149.47,25
6130,Blue Elite Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,685.58,30
6131,Navy Flex Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,855.1,15
6132,Red Active Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,997.55,0
6133,Navy Sport Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,848.98,5
6134,Orange Premium Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,513.96,20
6135,Orange Lite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,349.26,5
6136,Black Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,142.18,25
6137,Black Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,642.21,30
6138,Green Active Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,855.19,5
6139,Black Flex Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",591.69,30
6140,Navy Active Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,685.65,20
6141,Blue Active Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,847.33,15
6142,Black Max Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,836.29,30
6143,Green Premium Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,78.11,25
6144,Black Sport Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",503.28,20
6145,Gray Elite Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,249.24,0
6146,Navy Plus Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",413.8,0
6147,Gray Elite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",28.3,30
6148,Blue Active Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,421.79,20
6149,Orange Pro Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",603.66,10
6150,Green Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,18.2,25
6151,Silver Plus Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,234.9,5
6152,Navy Active Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,529.23,15
6153,Pink Active Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,656.05,30
6154,Gray Ultra Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,21.9,30
6155,Blue Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,803.05,10
6156,Navy Pro Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,317.21,0
6157,Blue Max Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,937.69,10
6158,Blue Flex Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,527.2,25
6159,Gray Pro Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",957.54,15
6160,White Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,429.4,0
6161,Orange Premium Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,196.52,15
6162,Silver Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,562.56,10
6163,Navy Sport Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,91.08,15
6164,Green Elite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",346.11,0
6165,Red Pro Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,22.99,20
6166,Pink Lite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",780.95,15
6167,Red Elite Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",360.61,25
6168,Silver Elite Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,89.71,20
6169,Green Active Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",879.54,30
6170,Black Sport Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,486.32,5
6171,Navy Lite Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,540.69,5
6172,Blue Max Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,193.11,0
6173,Pink Sport Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,313.68,30
6174,Blue Sport Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,97.68,5
6175,Blue Flex Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,147.78,15
6176,Navy Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,367.12,5
6177,Silver Sport Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,948.53,0
6178,Silver Premium Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,225.55,25
6179,Silver Pro Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",177.73,30
6180,Pink Elite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,484.43,30
6181,Black Active Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,139.41,0
6182,Black Premium Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,853.78,15
6183,Pink Flex Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,799.25,10
6184,Red Lite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",800.74,30
6185,Silver Sport Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,555.1,15
6186,White Max Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",797.19,30
6187,White Max Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",917.09,0
6188,Orange Plus Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,300.57,20
6189,Gray Lite Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",492.51,15
6190,Green Max Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,86.14,25
6191,Blue Max Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,520.01,25
6192,Blue Flex Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,778.36,25
6193,Red Active Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,274.04,25
6194,Blue Pro Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,512.68,0
6195,Black Active Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,147.73,5
6196,Gray Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,122.25,30
6197,Gray Flex Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,956.61,5
6198,Silver Elite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,476.12,5
6199,Green Elite Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",522.25,10
6200,Gray Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,805.07,15
6201,Green Premium Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,118.29,25
6202,Navy Lite Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,490.68,10
6203,White Premium Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,609.66,10
6204,Orange Elite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",496.91,30
